ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number
ADBE,796343,2025-10-31,0,149.0,337.88,50344.12,1,0,0,SVP & CAO,D,0000796343-25-000133
ADC-PA,917251,2025-10-02,1,3528.0,70.63,249182.63999999998,1,1,0,PRESIDENT & CEO,D,0001348490-25-000004
ADC-PA,917251,2025-10-03,1,360.0,70.85,25505.999999999996,1,0,0,CHIEF GROWTH OFFICER,D,0001747962-25-000003
ADC-PA,917251,2025-10-07,1,25154.0,70.41,1771093.14,0,1,0,,D,0001528153-25-000004
ADC-PA,917251,2025-12-24,1,15000.0,72.18,1082700.0,0,1,0,,D,0001528153-25-000006
ADGM,2006986,2025-12-12,1,207315.0,1.09,225973.35,1,1,0,Chief Executive Officer,D,0001964615-25-000003
ADGM,2006986,2025-12-16,1,15000.0,1.2,18000.0,1,0,0,Chief Financial Officer,D,0002089223-25-000002
ADI,6281,2025-10-01,0,559.0,240.66,134528.94,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,200.0,238.12,47624.0,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,753.0,241.67,181977.50999999998,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,556.0,239.43,133123.08000000002,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,88.0,245.28,21584.64,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,278.0,236.98,65880.44,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,327.0,243.01,79464.27,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,364.0,243.95,88797.8,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-01,0,10000.0,243.71,2437100.0,1,1,0,Chair & CEO,D,0001201872-25-000009
ADI,6281,2025-10-02,0,1310.0,242.34,317465.4,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-02,0,731.0,241.28,176375.68,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-02,0,1084.0,243.03,263444.52,0,1,0,,D,0000900729-25-000008
ADI,6281,2025-10-06,0,1000.0,242.74,242740.0,0,1,0,,D,0001589827-25-000004
ADI,6281,2025-11-03,0,10000.0,234.95,2349500.0,1,1,0,Chair & CEO,D,0001201872-25-000011
ADI,6281,2025-11-04,0,1308.0,229.45,300120.6,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-04,0,1149.0,230.4,264729.60000000003,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-04,0,582.0,231.2,134558.4,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-04,0,66.0,232.12,15319.92,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-04,0,20.0,233.74,4674.8,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-05,0,244.0,231.75,56547.0,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-05,0,382.0,232.68,88883.76000000001,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-05,0,340.0,233.67,79447.8,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-05,0,252.0,234.89,59192.28,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-05,0,559.0,236.18,132024.62,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-05,0,927.0,236.97,219671.19,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-11-05,0,421.0,238.0,100198.0,0,1,0,,D,0000900729-25-000010
ADI,6281,2025-12-01,0,5913.84,265.84,1572135.2256,1,0,0,"EVP, Global Operations",D,0001465733-25-000007
ADI,6281,2025-12-10,0,8169.0,279.5,2283235.5,1,0,0,CAO (principal acct. officer),D,0001768266-25-000010
ADI,6281,2025-12-10,0,8169.0,278.03,2271227.07,1,0,0,CAO (principal acct. officer),D,0001768266-25-000008
ADI,6281,2025-12-12,0,10000.0,282.42,2824200.0,1,1,0,Chair & CEO,D,0001201872-25-000017
ADI,6281,2025-12-16,0,1060.0,279.4,296164.0,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-16,0,856.0,280.27,239911.12,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-16,0,129.0,281.09,36260.60999999999,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-16,0,1080.0,278.49,300769.2,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,5000.0,271.19,1355950.0,1,0,0,"SVP, Vertical Business Units",D,0001685760-25-000009
ADI,6281,2025-12-17,0,1377.0,270.92,373056.84,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,244.0,271.48,66241.12000000001,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,257.0,272.8,70109.6,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,362.0,273.85,99133.70000000001,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,200.0,274.89,54978.0,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,28.0,280.3,7848.400000000001,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,338.0,279.58,94498.04,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,56.0,276.43,15480.08,0,1,0,,D,0000900729-25-000012
ADI,6281,2025-12-17,0,263.0,278.9,73350.7,0,1,0,,D,0000900729-25-000012
ADMA,1368514,2025-10-24,0,15000.0,16.0,240000.0,1,1,0,President and CEO,D,0001140361-25-039331
ADMA,1368514,2025-10-24,0,6000.0,16.0,96000.0,1,1,0,President and CEO,D,0001140361-25-039331
ADMA,1368514,2025-11-19,0,6000.0,16.0,96000.0,1,1,0,President and CEO,D,0001140361-25-042997
ADMA,1368514,2025-11-19,0,15000.0,16.0,240000.0,1,1,0,President and CEO,D,0001140361-25-042997
ADMA,1368514,2025-12-15,0,6000.0,19.79,118740.0,1,1,0,President and CEO,D,0001140361-25-045737
ADMA,1368514,2025-12-15,0,15000.0,19.79,296850.0,1,1,0,President and CEO,D,0001140361-25-045737
ADMQ,1588014,2025-06-16,1,209500.0,0.05,10475.0,1,1,0,CEO,D,0001493152-25-028716
ADMQ,1588014,2025-06-16,1,204400.0,0.05,10220.0,1,1,0,CEO,D,0001493152-25-027398
ADNT,1670541,2025-11-26,0,2500.0,19.71,49275.0,1,0,0,"EVP, EMEA",D,0001670541-25-000154
ADPT,1478320,2025-11-10,0,10000.0,14.82,148200.0,1,0,0,Chief Scientific Officer,D,0001780851-25-000002
ADPT,1478320,2025-11-10,0,86161.0,14.73,1269151.53,1,1,0,CEO and Chairman,D,0001780649-25-000002
ADPT,1478320,2025-11-11,0,1237.0,14.57,18023.09,1,1,0,CEO and Chairman,D,0001780649-25-000002
ADPT,1478320,2025-11-12,0,1867.0,15.0,28005.0,1,1,0,CEO and Chairman,D,0001780649-25-000002
ADPT,1478320,2025-11-17,0,238.0,14.05,3343.9,1,0,0,Chief Financial Officer,D,0001780662-25-000002
ADPT,1478320,2025-11-20,0,297925.0,16.54,4927679.5,1,0,0,Chief Commercial Ofc Imm Med,D,0001780854-25-000002
ADPT,1478320,2025-11-21,0,308477.0,16.91,5216346.07,1,0,0,Chief Commercial Ofc Imm Med,D,0001780854-25-000002
ADPT,1478320,2025-11-26,0,35736.0,19.68,703284.48,1,1,0,CEO and Chairman,D,0001780649-25-000003
ADPT,1478320,2025-11-28,0,162820.0,19.5,3174990.0,1,0,0,Chief Financial Officer,D,0001780662-25-000003
ADPT,1478320,2025-12-01,0,124998.0,18.94,2367462.12,1,1,0,CEO and Chairman,D,0001780649-25-000003
ADPT,1478320,2025-12-03,0,27212.0,18.61,506415.32,1,0,0,Chief Scientific Officer,D,0001780851-25-000003
ADPT,1478320,2025-12-04,0,12604.0,16.85,212377.40000000002,1,0,0,Chief Commercial Ofc Imm Med,D,0001780854-25-000003
ADPT,1478320,2025-12-04,0,10000.0,16.61,166100.0,1,0,0,Chief Scientific Officer,D,0001780851-25-000003
ADPT,1478320,2025-12-10,0,22968.0,16.0,367488.0,0,1,0,,D,0001274139-25-000003
ADPT,1478320,2025-12-15,0,113890.0,15.57,1773267.3,1,0,0,Chief People Officer,D,0001780660-25-000002
ADPT,1478320,2025-12-22,0,4394.0,17.5,76895.0,1,0,0,Chief People Officer,D,0001780660-25-000003
ADSK,769397,2025-09-29,0,917.0,325.0,298025.0,0,1,0,,D,0001788899-25-000006
ADTN,926282,2025-11-24,1,40928.0,7.33,300002.24,1,1,0,Chairman & CEO,D,0001193125-25-295709
ADTN,926282,2025-11-26,1,12859.0,7.81,100428.79,0,1,0,,D,0001193125-25-303491
ADTN,926282,2025-11-28,1,6150.0,8.02,49323.0,1,0,0,SVP of Finance; CFO,D,0001193125-25-303492
ADTX,1726711,2025-11-25,0,1.0,3.2,3.2,1,0,0,Chief M&A Officer,D,0001213900-25-115525
ADTX,1726711,2025-12-17,0,1.0,1.75,1.75,0,1,0,,D,0001213900-25-123928
ADUS,1468328,2025-11-19,0,20000.0,109.0,2180000.0,1,0,0,"EVP, Chief Govt Rel Officer",D,0001437749-25-035868
ADUS,1468328,2025-12-05,0,166.0,112.78,18721.48,0,1,0,,D,0001437749-25-037154
ADUS,1468328,2025-12-15,0,100.0,115.5,11550.0,0,1,0,,D,0001437749-25-038024
ADUS,1468328,2025-12-15,0,50.0,114.55,5727.5,0,1,0,,D,0001437749-25-038024
AEBI,2048519,2025-11-14,1,5000.0,11.2,56000.0,1,0,0,Chief Financial Officer,D,0001437749-25-035451
AEBI,2048519,2025-11-17,1,6500.0,10.9,70850.0,1,0,0,Chief Group Services,D,0001437749-25-035594
AEBI,2048519,2025-11-21,1,5000.0,10.68,53400.0,1,0,0,Pres Vehicle Soln & CEO NA,D,0001437749-25-036038
AEBI,2048519,2025-11-25,1,5000.0,12.01,60050.0,1,1,0,Group CEO,D,0001437749-25-036384
AEBI,2048519,2025-12-05,1,7500.0,12.75,95625.0,0,1,0,,D,0001437749-25-037179
AEE,1002910,2025-11-03,0,6500.0,101.44,659360.0,1,0,0,Sr Executive VP & CFO,D,0001190105-25-000004
AEE,1002910,2025-11-14,0,2404.0,104.8,251939.19999999998,1,0,0,SVP of Subsidiary,D,0002094778-25-000005
AEE,1002910,2025-11-14,0,325.0,104.77,34050.25,1,0,0,"SVP, Finance and CAO",D,0001878241-25-000007
AEE,1002910,2025-11-14,0,2500.0,104.9,262250.0,0,1,0,,D,0001200244-25-000005
AEE,1002910,2025-11-17,0,225.0,105.21,23672.25,0,1,0,,D,0001656999-25-000004
AEHR,1040470,2025-10-09,0,2665.0,24.87,66278.55,0,1,0,Director,D,0001040470-25-000050
AEHR,1040470,2025-10-09,0,6335.0,24.76,156854.6,0,1,0,Director,D,0001040470-25-000050
AEHR,1040470,2025-11-05,0,6000.0,25.73,154380.0,0,1,0,Director,D,0001040470-25-000080
AEIS,927003,2025-10-15,0,240.0,186.99,44877.600000000006,0,1,0,,I,0001193125-25-242325
AEIS,927003,2025-11-17,0,240.0,200.27,48064.8,0,1,0,,I,0001193125-25-285699
AEIS,927003,2025-11-18,0,2407.0,196.82,473745.74,1,0,0,"SVP, Chief Accounting Officer",D,0001193125-25-289381
AEIS,927003,2025-11-19,0,8174.0,203.11,1660221.1400000001,1,0,0,"EVP, CFO",D,0001193125-25-291217
AEIS,927003,2025-12-04,0,2257.0,210.33,474714.81000000006,0,1,0,,D,0001193125-25-309399
AEIS,927003,2025-12-15,0,240.0,218.4,52416.0,0,1,0,,I,0001193125-25-320288
AEO,919012,2025-10-03,0,2945.0,16.96,49947.200000000004,0,1,0,,D,0001225208-25-008524
AEO,919012,2025-12-05,0,186580.0,24.05,4487249.0,1,0,0,EVP and CFO,D,0001225208-25-009802
AEO,919012,2025-12-05,0,243047.0,24.3,5906042.100000001,1,0,0,Global Brand President-aerie,D,0001225208-25-009801
AEO,919012,2025-12-08,0,61319.0,22.41,1374158.79,1,0,0,EVP - CHRO,D,0001225208-25-009836
AEO,919012,2025-12-09,0,5741.53,23.49,134868.5397,1,0,0,"SVP, Controller & CAO",D,0001225208-25-009871
AEP,4904,2025-10-02,0,1006.0,112.0,112672.0,1,0,0,Executive Vice President,D,0001628280-25-043933
AEP,4904,2025-10-10,0,5000.0,117.52,587600.0,0,1,0,,D,0001628280-25-044873
AEP,4904,2025-11-14,0,5000.0,121.58,607900.0,0,1,0,,D,0001628280-25-052536
AEP,4904,2025-12-12,0,5000.0,115.07,575350.0,0,1,0,,D,0001628280-25-056943
AERGP,879911,2025-10-20,0,10000.0,1.65,16500.0,1,0,0,Chief Science Officer,D,0001213900-25-101305
AERGP,879911,2025-10-27,0,10000.0,1.68,16800.0,1,1,0,President & CEO/Principal AO,D,0001213900-25-103521
AERGP,879911,2025-11-17,0,10000.0,1.58,15800.0,0,1,0,,D,0001213900-25-112625
AERGP,879911,2025-11-19,0,1100.0,1.5,1650.0,1,0,0,Chief Science Officer,D,0001213900-25-113608
AERGP,879911,2025-11-21,0,8900.0,1.51,13439.0,1,0,0,Chief Science Officer,D,0001213900-25-113608
AERGP,879911,2025-11-28,0,10000.0,1.5,15000.0,1,1,0,President & CEO/Principal AO,D,0001213900-25-117251
AERGP,879911,2025-12-04,0,10000.0,1.77,17700.0,1,1,0,CEO Emeritus,D,0001213900-25-119246
AERGP,879911,2025-12-08,0,10000.0,1.86,18600.0,0,1,0,,D,0001213900-25-120080
AERGP,879911,2025-12-22,0,10000.0,1.86,18600.0,1,0,0,Chief Science Officer,D,0001213900-25-126665
AERGP,879911,2025-12-22,0,10000.0,1.88,18800.0,1,1,0,CEO Emeritus,D,0001213900-25-126076
AERGP,879911,2025-12-26,0,2300.0,1.92,4416.0,1,1,0,President & CEO/Principal AO,D,0001213900-25-126685
AERGP,879911,2025-12-29,0,7700.0,1.93,14861.0,1,1,0,President & CEO/Principal AO,D,0001213900-25-126685
AERTW,1853044,2025-10-01,0,50000.0,0.65,32500.0,1,0,0,CFO and CIO,D,0001829126-25-007900
AERTW,1853044,2025-11-10,0,10.0,0.63,6.3,0,1,0,,D,0001829126-25-009052
AERTW,1853044,2025-11-10,1,1111.0,0.64,711.04,0,1,0,,D,0001829126-25-009052
AERTW,1853044,2025-11-24,0,50000.0,0.6,30000.0,1,0,0,CFO and CIO,D,0001829126-25-009482
AESI,1984060,2025-11-18,0,52150.0,8.82,459963.0,0,0,0,,D,0001104659-25-124962
AEVAW,1789029,2025-11-05,0,39702.0,13.64,541535.28,1,1,0,Chief Executive Officer,D,0001193125-25-267686
AEVAW,1789029,2025-11-05,0,5454.0,13.64,74392.56,1,0,0,Chief Financial Officer,D,0001193125-25-267685
AEVAW,1789029,2025-11-05,0,26468.0,13.64,361023.52,1,1,0,Chief Technology Officer,D,0001193125-25-267677
AEVAW,1789029,2025-11-10,0,700.0,13.96,9772.0,1,1,0,Chief Executive Officer,I,0001193125-25-274940
AEVAW,1789029,2025-11-10,0,249300.0,13.45,3353085.0,1,1,0,Chief Executive Officer,I,0001193125-25-274940
AEVAW,1789029,2025-11-10,0,249400.0,13.45,3354430.0,1,1,0,Chief Technology Officer,I,0001193125-25-274931
AEVAW,1789029,2025-11-10,0,600.0,13.97,8382.0,1,1,0,Chief Technology Officer,I,0001193125-25-274931
AEVAW,1789029,2025-11-19,0,48086.0,9.97,479417.42000000004,1,0,0,Chief Financial Officer,D,0001193125-25-291719
AEYE,1362190,2025-11-11,1,8000.0,12.58,100640.0,0,1,0,,D,0000898243-25-000009
AEYE,1362190,2025-11-13,1,6000.0,11.9,71400.0,0,1,0,,D,0000898243-25-000011
AEYE,1362190,2025-11-17,1,2000.0,11.57,23140.0,0,1,0,,D,0000898243-25-000013
AEYE,1362190,2025-11-18,1,2000.0,11.4,22800.0,0,1,0,,D,0000898243-25-000013
AEYE,1362190,2025-11-20,1,2000.0,11.6,23200.0,0,1,0,,D,0000898243-25-000020
AEYE,1362190,2025-11-21,1,2000.0,11.05,22100.0,0,1,0,,D,0000898243-25-000020
AFB,1162027,2025-10-01,0,59548.0,10.94,651455.12,0,0,0,,I,0001510281-25-000503
AFB,1162027,2025-10-09,0,2509.0,10.9,27348.100000000002,0,0,0,,I,0001510281-25-000512
AFB,1162027,2025-10-22,0,1955.0,11.03,21563.649999999998,0,0,0,,I,0001510281-25-000522
AFB,1162027,2025-10-23,0,21442.0,10.96,235004.32,0,0,0,,I,0001510281-25-000528
AFB,1162027,2025-10-24,0,19800.0,11.01,217998.0,0,0,0,,I,0001510281-25-000528
AFB,1162027,2025-10-27,0,25686.0,10.99,282289.14,0,0,0,,I,0001510281-25-000534
AFB,1162027,2025-10-29,0,7693.0,11.0,84623.0,0,0,0,,I,0001510281-25-000542
AFB,1162027,2025-10-31,1,4500.0,11.06,49770.0,0,1,0,,D,0000919574-25-006381
AFB,1162027,2025-10-31,1,9000.0,11.08,99720.0,0,1,0,,D,0000919574-25-006381
AFB,1162027,2025-11-03,0,684.0,11.01,7530.84,0,0,0,,I,0001510281-25-000555
AFB,1162027,2025-11-04,0,30873.0,11.01,339911.73,0,0,0,,I,0001510281-25-000561
AFB,1162027,2025-11-05,0,22247.0,10.99,244494.53,0,0,0,,I,0001510281-25-000561
AFB,1162027,2025-11-06,0,19623.0,10.91,214086.93,0,0,0,,I,0001510281-25-000563
AFCG,1822523,2025-11-18,1,17000.0,2.81,47770.0,1,0,0,Chief Executive Officer,D,0001628280-25-053021
AFCG,1822523,2025-12-01,1,15000.0,2.88,43200.0,0,1,0,,D,0001628280-25-055192
AFCG,1822523,2025-12-02,1,39000.0,2.87,111930.0,0,1,0,,D,0001628280-25-055192
AFCG,1822523,2025-12-03,1,46000.0,2.94,135240.0,0,1,0,,D,0001628280-25-055469
AFCG,1822523,2025-12-09,1,24000.0,2.83,67920.0,0,1,0,,D,0001628280-25-056346
AFCG,1822523,2025-12-10,1,20000.0,3.03,60599.99999999999,0,1,0,,D,0001628280-25-056346
AFCG,1822523,2025-12-11,1,25000.0,3.05,76250.0,0,1,0,,D,0001628280-25-057031
AFGB,1042046,2025-11-07,0,1777.0,142.51,253240.27,1,0,0,"SVP, CFO",D,0001193125-25-274614
AFL,4977,2025-11-06,0,1722.0,112.5,193725.0,1,0,0,"EVP, COO & CFO, Aflac U.S.",D,0000004977-25-000157
AFL,4977,2025-11-07,0,1000.0,114.0,114000.0,0,1,0,,D,0000004977-25-000159
AFL,4977,2025-11-14,0,3452.0,115.1,397325.19999999995,1,0,0,Sr. Executive Vice President,D,0000004977-25-000166
AFL,4977,2025-11-17,0,786.0,113.75,89407.5,0,1,0,,D,0000004977-25-000168
AFL,4977,2025-11-18,0,15862.0,112.0,1776544.0,1,0,0,Sr. Executive Vice President,D,0000004977-25-000170
AFL,4977,2025-12-05,0,3452.0,109.26,377165.52,1,0,0,"EVP, CFO Aflac Japan",D,0000004977-25-000174
AFL,4977,2025-12-12,0,5492.0,109.53,601538.76,1,0,0,"EVP, CFO Aflac Japan",D,0000004977-25-000178
AFRM,1820953,2025-12-03,0,8189.0,70.0,573230.0,1,0,0,Chief Financial Officer,D,0001628280-25-055633
AGCO,880266,2025-11-10,0,250.0,104.28,26070.0,1,0,0,SVP Engineering,D,0000880266-25-000063
AGIG,1156041,2025-12-19,1,9500.0,1.74,16530.0,0,1,0,,D,0001493152-25-029134
AGIG,1156041,2025-12-19,1,8461.0,1.65,13960.65,1,1,0,Chief Executive Officer,D,0001493152-25-029132
AGIG,1156041,2025-12-22,1,30000.0,1.91,57300.0,1,1,0,Chief Executive Officer,D,0001493152-25-029132
AGIG,1156041,2025-12-23,1,12500.0,1.92,24000.0,1,1,0,Chief Executive Officer,D,0001493152-25-029395
AGIO,1439222,2025-09-30,0,200.0,40.0,8000.0,0,1,0,,D,0001439222-25-000106
AGIO,1439222,2025-10-08,0,200.0,41.0,8200.0,0,1,0,,D,0001439222-25-000108
AGIO,1439222,2025-10-27,0,3302.0,43.92,145023.84,1,0,0,Chief Medical Officer,D,0001439222-25-000111
AGIO,1439222,2025-10-30,0,200.0,43.81,8762.0,1,0,0,Chief Medical Officer,D,0001881190-25-000004
AGIO,1439222,2025-11-11,0,2454.0,43.78,107436.12000000001,1,0,0,Chief Medical Officer,D,0001439222-25-000118
AGIO,1439222,2025-11-12,0,200.0,43.84,8768.0,0,1,0,,D,0001439222-25-000120
AGNCL,1423689,2025-10-24,0,45797.0,10.16,465297.52,1,1,0,"Director, Pres., CEO and CIO",D,0001423689-25-000104
AGNCL,1423689,2025-10-27,0,45798.0,10.27,470345.45999999996,1,1,0,"Director, Pres., CEO and CIO",D,0001423689-25-000104
AGNCL,1423689,2025-10-28,0,45798.0,10.3,471719.4,1,1,0,"Director, Pres., CEO and CIO",D,0001423689-25-000104
AGNCL,1423689,2025-11-06,0,10000.0,10.22,102200.0,1,0,0,"EVP, CFO",D,0001423689-25-000108
AGNCL,1423689,2025-11-10,0,10000.0,10.32,103200.0,1,0,0,"EVP, CFO",D,0001423689-25-000108
AGX,100591,2025-09-29,0,4698.0,268.6,1261882.8,0,1,0,,D,0001709914-25-000007
AGX,100591,2025-09-30,0,13444.0,269.12,3618049.2800000003,0,1,0,,I,0001094454-25-000012
AGX,100591,2025-10-01,0,5000.0,275.0,1375000.0,1,0,0,"CHIEF EXECUTIVE OFFICER, GEMMA",D,0001791800-25-000010
AGX,100591,2025-10-01,0,11802.0,274.73,3242363.4600000004,0,1,0,,D,0001361943-25-000003
AGX,100591,2025-10-08,0,15000.0,271.96,4079399.9999999995,0,1,0,,D,0001463638-25-000005
AGX,100591,2025-10-09,0,4441.0,277.01,1230201.41,1,1,0,PRESIDENT AND CEO,D,0001482442-25-000006
AGX,100591,2025-10-09,0,559.0,272.27,152198.93,1,1,0,PRESIDENT AND CEO,I,0001482442-25-000006
AGX,100591,2025-10-13,0,10000.0,292.09,2920899.9999999995,1,0,0,"CHIEF EXECUTIVE OFFICER, GEMMA",D,0001791800-25-000012
AGX,100591,2025-10-15,0,10000.0,309.37,3093700.0,1,0,0,"CHIEF EXECUTIVE OFFICER, GEMMA",D,0001791800-25-000014
AGX,100591,2025-10-17,0,2000.0,292.0,584000.0,0,1,0,,D,0001627519-25-000011
AGX,100591,2025-10-20,0,6493.0,294.39,1911474.27,0,1,0,,D,0001627519-25-000011
AGX,100591,2025-12-10,0,1000.0,328.04,328040.0,0,1,0,,I,0001094454-25-000016
AGX,100591,2025-12-23,0,100.0,337.93,33793.0,0,1,0,,I,0001361943-25-000007
AGX,100591,2025-12-23,0,100.0,337.01,33701.0,0,1,0,,I,0001361943-25-000007
AGYS,78749,2025-09-02,0,504.0,106.88,53867.52,1,0,0,Chief Commercial Officer,D,0001193125-25-265155
AGYS,78749,2025-10-27,0,6000.0,115.55,693300.0,1,0,0,Chief Financial Officer,D,0001193125-25-256418
AGYS,78749,2025-11-03,0,990.0,124.64,123393.6,1,0,0,Chief Financial Officer,D,0001193125-25-265161
AGYS,78749,2025-11-03,0,497.0,124.64,61946.08,1,0,0,CTO,D,0001193125-25-265160
AGYS,78749,2025-11-03,0,400.0,124.64,49856.0,1,0,0,Controller,D,0001193125-25-265158
AGYS,78749,2025-11-03,0,103.0,124.64,12837.92,1,0,0,Chief Commercial Officer,D,0001193125-25-265155
AGYS,78749,2025-11-03,0,502.0,124.64,62569.28,1,0,0,"SVP, GC and Secretary",D,0001193125-25-265151
AGYS,78749,2025-11-04,0,584.0,125.2,73116.8,1,0,0,Chief Financial Officer,D,0001193125-25-270122
AGYS,78749,2025-11-12,0,500.0,131.34,65670.0,1,0,0,Controller,D,0001193125-25-280328
AGYS,78749,2025-11-21,0,6000.0,123.28,739680.0,0,1,0,,D,0001193125-25-293939
AHCO,1725255,2025-12-04,0,5000.0,9.43,47150.0,0,1,0,,D,0001104659-25-118948
AHH-PA,1569187,2025-10-02,1,520.05,6.98,3629.949,0,1,0,,D,0001569187-25-000171
AHR,1632970,2025-11-10,0,20010.0,49.68,994096.8,0,1,0,,D,0001193125-25-274913
AHR,1632970,2025-11-11,0,1500.0,49.35,74025.0,1,0,0,"EVP, GC & Secretary",D,0001193125-25-277866
AHR,1632970,2025-12-22,0,35570.0,48.38,1720876.6,0,1,0,,I,0001193125-25-335389
AHR,1632970,2025-12-23,0,19208.0,48.4,929667.2,0,1,0,,I,0001193125-25-335389
AI,1577526,2025-10-01,0,240121.0,17.29,4151692.09,1,0,0,EVP & Chief Commercial Officer,D,0002075167-25-000005
AI,1577526,2025-10-01,0,230299.0,17.29,3981869.71,1,0,0,EVP & Chief Commercial Officer,D,0002075167-25-000005
AI,1577526,2025-10-14,0,554802.0,18.82,10441373.64,1,1,0,Executive Chairman,I,0001031530-25-000008
AI,1577526,2025-11-03,0,27545.0,17.3,476528.5,1,1,0,Executive Chairman,D,0001031530-25-000010
AI,1577526,2025-11-11,0,543706.0,15.24,8286079.44,1,1,0,Executive Chairman,I,0001031530-25-000012
AI,1577526,2025-12-02,0,17000.0,14.21,241570.0,1,1,0,Executive Chairman,D,0001031530-25-000013
AI,1577526,2025-12-12,0,23000.0,15.94,366620.0,1,1,0,Executive Chairman,D,0001031530-25-000015
AI,1577526,2025-12-16,0,392064.0,14.37,5633959.68,1,1,0,Executive Chairman,I,0001031530-25-000016
AI,1577526,2025-12-16,0,15042.0,14.38,216303.96000000002,1,0,0,CHIEF FINANCIAL OFFICER,D,0002014154-25-000010
AI,1577526,2025-12-17,0,140768.0,14.22,2001720.9600000002,1,1,0,Executive Chairman,I,0001031530-25-000016
AIFF,803578,2025-10-09,0,30126.0,2.94,88570.44,0,0,0,,I,0001193125-25-239285
AIFF,803578,2025-10-10,0,74810.0,2.7,201987.0,0,0,0,,I,0001193125-25-239285
AIFF,803578,2025-10-13,0,32136.0,2.65,85160.4,0,0,0,,I,0001193125-25-239285
AIFF,803578,2025-10-14,0,29500.0,2.74,80830.0,0,0,0,,I,0001193125-25-239285
AIFF,803578,2025-10-15,0,17500.0,2.74,47950.00000000001,0,0,0,,I,0001193125-25-242736
AIFF,803578,2025-10-16,0,40139.0,2.65,106368.34999999999,0,0,0,,I,0001193125-25-242736
AIFF,803578,2025-10-17,0,45036.0,2.55,114841.79999999999,0,0,0,,I,0001193125-25-242736
AIFF,803578,2025-10-20,0,33500.0,2.46,82410.0,0,0,0,,I,0001193125-25-247150
AIFF,803578,2025-10-21,0,19222.0,2.4,46132.799999999996,0,0,0,,I,0001193125-25-247150
AIFF,803578,2025-10-22,0,78031.0,2.07,161524.16999999998,0,0,0,,I,0001193125-25-247150
AIG,5272,2025-09-30,1,15.29,78.03,1193.0787,0,1,0,,D,0001225208-25-008188
AIG,5272,2025-12-30,1,13.88,86.47,1200.2036,0,1,0,,D,0001657175-25-000005
AII,2007587,2025-11-21,0,475000.0,19.0,9025000.0,1,1,0,Chief Executive Officer,D,0001193125-25-291488
AII,2007587,2025-11-21,0,2353200.0,19.0,44710800.0,0,0,0,,I,0001193125-25-291483
AII,2007587,2025-11-21,0,171800.0,19.0,3264200.0,0,1,0,,D,0001193125-25-291480
AII,2007587,2025-12-05,0,295037.0,19.0,5605703.0,0,0,0,,I,0001193125-25-309841
AII,2007587,2025-12-05,0,59554.0,19.0,1131526.0,1,1,0,Chief Executive Officer,D,0001193125-25-309838
AIMDW,1014763,2025-09-30,0,1006.0,3.52,3541.12,0,0,0,,D,0001493152-25-016691
AIMDW,1014763,2025-10-01,0,1700.0,3.46,5882.0,0,0,0,,D,0001493152-25-016691
AIMDW,1014763,2025-10-02,0,2000.0,3.59,7180.0,0,0,0,,D,0001493152-25-017140
AIMDW,1014763,2025-10-06,0,7000.0,3.59,25130.0,0,0,0,,D,0001493152-25-017424
AIN,819793,2025-11-17,1,2300.0,42.04,96692.0,1,1,0,President and CEO,D,0000819793-25-000037
