latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.896309,75.83432,252.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°)
2019-10-15,25.5,32.0,20.0,28.7,35.5,22.8,8.4,20.9,102
2019-10-16,25.2,31.3,20.1,28.1,34.8,22.9,9.7,21.2,75
2019-10-17,24.5,30.5,20.0,27.2,33.9,22.7,12.9,26.6,97
2019-10-18,23.2,28.8,19.5,24.9,30.2,21.3,12.6,28.1,59
2019-10-19,23.6,30.9,17.9,24.8,31.8,19.0,16.8,31.7,326
2019-10-20,22.8,30.2,17.1,23.4,30.6,17.8,12.5,26.6,303
2019-10-21,22.0,28.8,16.5,22.8,29.2,17.4,11.9,27.0,305
2019-10-22,22.3,30.0,16.4,22.7,29.8,17.1,12.0,27.7,313
2019-10-23,22.9,30.3,16.5,24.0,31.2,17.2,12.1,25.2,312
2019-10-24,23.1,30.1,16.6,24.6,31.5,17.5,9.4,20.9,30
2019-10-25,23.1,29.7,17.0,24.9,32.2,18.0,8.5,17.3,67
2019-10-26,22.5,29.4,16.9,24.3,31.2,18.2,9.5,20.9,336
2019-10-27,22.5,29.8,16.5,23.4,29.9,17.6,10.5,24.5,318
2019-10-28,22.8,30.0,16.8,24.4,31.8,17.6,10.7,23.4,327
2019-10-29,23.1,30.0,17.4,25.1,31.8,18.8,9.1,18.7,12
2019-10-30,23.7,30.3,18.6,25.7,31.3,21.2,9.7,23.4,339
2019-10-31,23.9,30.4,19.0,26.3,32.3,21.2,10.5,22.7,323
2019-11-01,23.2,29.0,18.5,25.0,30.8,19.9,12.0,22.3,295
2019-11-02,21.9,27.2,18.4,23.8,28.8,20.1,11.0,19.1,291
2019-11-03,21.5,27.8,17.5,23.1,29.9,18.7,11.5,26.3,298
2019-11-04,21.4,28.0,17.0,22.1,27.6,17.9,14.3,30.2,308
2019-11-05,21.4,28.6,16.0,21.6,28.0,16.1,13.4,29.5,306
2019-11-06,21.5,28.6,15.1,21.3,27.6,15.4,13.6,32.0,127
2019-11-07,19.4,22.6,16.6,18.6,21.2,16.7,24.2,49.7,112
2019-11-08,18.9,25.0,14.8,19.2,25.4,14.3,14.4,26.6,40
2019-11-09,18.3,25.8,13.4,18.0,25.5,13.3,11.1,22.3,301
2019-11-10,17.6,24.9,11.7,16.8,24.1,10.8,10.6,18.0,292
2019-11-11,17.4,23.2,13.1,16.7,22.3,11.6,9.8,20.9,291
2019-11-12,17.5,23.8,12.1,17.2,23.3,10.9,10.1,23.8,305
2019-11-13,17.6,23.7,12.4,17.9,23.9,11.6,10.0,21.6,303
2019-11-14,18.7,22.5,15.5,19.2,22.8,16.2,14.3,28.8,300
2019-11-15,19.9,24.4,16.0,20.4,24.9,16.7,12.6,25.9,328
2019-11-16,19.8,26.1,16.3,19.8,25.7,16.0,12.9,27.7,314
2019-11-17,18.8,25.1,14.2,18.5,24.4,14.4,13.3,29.2,306
2019-11-18,17.8,24.0,13.1,17.7,23.2,12.9,8.9,23.0,299
2019-11-19,17.4,24.4,11.3,17.0,22.9,10.5,10.7,23.8,292
2019-11-20,17.2,23.5,11.9,17.5,24.0,11.9,8.4,17.3,345
2019-11-21,16.2,22.1,11.1,16.5,22.2,11.1,7.6,16.9,350
2019-11-22,16.7,21.4,13.2,17.1,22.0,13.3,9.7,17.3,311
2019-11-23,18.5,24.0,15.1,18.3,23.1,15.0,10.9,24.5,301
2019-11-24,17.4,24.1,12.9,17.3,24.1,12.7,10.0,16.9,320
2019-11-25,16.8,23.4,12.4,16.2,22.5,11.9,9.7,14.4,12
2019-11-26,16.9,21.8,13.1,17.0,22.2,11.7,10.2,25.6,53
2019-11-27,16.6,20.0,12.9,17.1,20.7,12.4,10.3,29.9,322
2019-11-28,17.1,21.7,14.4,17.3,20.9,14.7,11.8,29.5,95
2019-11-29,16.3,21.3,12.9,16.3,21.5,12.8,8.5,24.8,355
2019-11-30,15.3,21.6,11.4,15.0,21.2,11.0,9.7,20.9,293
2019-12-01,14.7,21.6,9.9,13.5,20.2,8.6,10.1,21.6,286
2019-12-02,14.2,21.7,8.9,12.8,19.6,7.3,10.5,23.8,307
2019-12-03,14.1,21.1,9.4,12.8,19.3,8.1,10.2,24.5,301
2019-12-04,13.8,21.1,6.8,12.8,20.1,5.0,8.4,15.1,132
2019-12-05,12.8,20.5,7.1,11.6,19.9,5.2,9.5,15.1,81
2019-12-06,13.7,22.1,7.8,12.9,21.9,6.0,9.2,18.4,302
2019-12-07,14.1,22.2,8.2,13.5,22.2,6.6,9.4,16.2,303
2019-12-08,13.8,21.8,7.3,12.6,20.4,5.5,9.5,16.2,297
2019-12-09,13.3,19.1,8.8,12.4,18.1,7.5,9.2,19.1,307
2019-12-10,12.7,19.6,7.8,11.5,18.2,6.2,10.1,21.2,311
2019-12-11,13.1,19.8,7.7,12.5,19.2,6.2,7.0,16.6,73
2019-12-12,13.5,15.8,11.7,12.9,15.5,10.9,23.7,55.4,76
2019-12-13,13.2,16.3,10.9,12.2,16.0,10.1,25.1,54.7,167
2019-12-14,12.4,16.6,9.6,11.6,16.2,8.9,7.7,17.6,101
2019-12-15,12.0,17.5,8.6,10.8,16.3,7.0,10.0,21.2,303
2019-12-16,11.6,17.9,7.9,10.1,16.2,5.9,12.3,25.9,298
2019-12-17,11.0,17.5,7.4,9.4,15.4,5.6,11.7,25.9,302
2019-12-18,10.1,16.9,5.4,8.5,15.0,3.3,10.2,24.8,302
2019-12-19,9.2,16.0,4.5,7.9,14.8,2.6,9.2,18.0,328
2019-12-20,11.2,16.4,7.9,10.0,15.4,6.2,9.7,21.6,304
2019-12-21,11.0,17.2,7.5,9.7,16.1,6.1,9.9,23.4,304
2019-12-22,10.6,16.9,7.2,9.3,15.4,5.3,12.0,26.6,306
2019-12-23,9.6,15.7,6.4,8.1,14.4,4.8,9.5,18.7,304
2019-12-24,8.4,14.1,5.0,7.0,13.2,3.4,8.0,16.9,307
2019-12-25,8.0,13.1,5.1,6.0,11.2,2.8,12.1,25.9,311
2019-12-26,7.5,13.2,4.0,5.3,11.2,1.8,10.5,23.8,306
2019-12-27,5.5,11.2,2.5,3.5,9.7,-0.2,8.9,15.8,295
2019-12-28,5.7,10.9,1.9,3.6,9.6,-0.9,9.2,20.5,300
2019-12-29,6.0,11.8,2.2,4.0,9.8,0.1,8.4,18.0,308
2019-12-30,5.9,11.9,3.0,4.1,10.6,0.3,7.3,15.1,153
2019-12-31,6.7,12.9,3.1,4.6,11.1,1.2,13.0,29.2,138
2020-01-01,7.6,16.5,1.2,6.0,15.8,-1.3,8.8,16.2,352
2020-01-02,9.7,17.7,4.3,8.3,16.9,2.4,10.0,15.8,345
2020-01-03,11.2,18.1,6.8,10.0,17.6,5.1,9.4,15.1,298
2020-01-04,11.0,17.6,4.7,9.9,16.8,2.4,9.2,19.4,302
2020-01-05,11.5,16.5,6.9,10.3,15.0,5.2,10.2,20.5,312
2020-01-06,11.1,12.2,10.0,10.2,11.8,9.0,8.4,15.1,62
2020-01-07,12.0,14.4,9.9,11.4,13.9,9.4,10.3,21.6,118
2020-01-08,11.1,15.2,6.2,9.9,13.6,4.2,10.1,22.3,328
2020-01-09,8.6,14.5,3.7,6.5,12.1,0.9,11.0,25.2,306
2020-01-10,8.8,14.7,4.8,6.2,11.9,2.0,14.6,31.3,303
2020-01-11,9.9,15.6,5.2,7.7,13.1,2.7,11.3,24.8,299
2020-01-12,11.8,15.8,9.3,10.4,15.0,7.2,11.6,21.6,300
2020-01-13,11.6,14.6,8.1,9.9,12.5,6.7,23.7,46.1,155
2020-01-14,9.9,15.1,6.5,8.4,13.8,4.3,9.1,22.7,310
2020-01-15,8.7,15.2,3.3,6.8,14.0,0.3,9.5,17.6,302
2020-01-16,9.5,15.8,4.7,8.1,15.4,1.9,9.7,19.1,307
2020-01-17,10.6,16.0,6.6,9.6,14.9,4.8,9.0,20.5,293
2020-01-18,10.8,16.5,6.9,9.8,15.4,5.4,7.4,18.4,131
2020-01-19,10.1,16.5,5.8,8.7,15.1,4.1,11.2,25.9,302
2020-01-20,11.1,16.6,6.2,9.5,14.5,3.9,9.5,21.2,304
2020-01-21,12.3,17.9,7.4,10.5,16.6,5.3,13.8,23.8,25
2020-01-22,10.5,17.3,5.2,8.5,15.4,3.0,13.8,28.1,305
2020-01-23,9.9,15.7,5.2,7.4,13.2,2.6,14.3,31.3,302
2020-01-24,10.1,16.4,5.3,7.5,13.6,2.4,14.7,31.0,298
2020-01-25,10.7,17.5,4.6,9.1,16.6,1.8,9.8,15.8,284
2020-01-26,10.6,17.5,5.3,9.4,16.2,3.6,10.0,23.4,295
2020-01-27,11.0,14.8,7.5,9.9,14.5,5.8,12.2,23.4,80
2020-01-28,12.4,15.9,9.9,10.8,13.9,7.9,19.5,37.4,136
2020-01-29,11.8,15.8,7.9,10.6,15.8,6.2,15.5,29.5,135
2020-01-30,10.6,16.5,6.1,9.0,14.8,4.2,13.3,28.1,306
2020-01-31,10.6,16.1,5.8,9.3,15.0,3.6,8.4,20.5,284
2020-02-01,9.5,16.1,4.1,7.9,14.8,2.0,10.5,21.6,324
2020-02-02,10.1,16.6,5.5,8.4,15.4,3.5,12.0,26.3,311
2020-02-03,11.0,17.4,5.2,9.6,16.0,2.6,10.2,23.8,293
2020-02-04,10.0,17.2,3.5,8.4,17.1,0.7,14.8,26.3,46
2020-02-05,10.1,16.4,5.9,8.3,15.2,3.7,11.6,25.9,299
2020-02-06,10.7,16.9,4.3,9.0,15.8,1.4,11.3,18.0,292
2020-02-07,10.8,17.1,4.2,9.2,16.2,1.5,10.2,18.0,345
2020-02-08,11.4,18.1,6.1,9.9,17.2,4.1,11.8,20.5,320
2020-02-09,11.5,19.0,5.2,10.2,18.7,2.7,10.0,19.1,301
2020-02-10,11.9,19.0,6.0,10.5,17.9,3.5,11.0,24.8,298
2020-02-11,12.6,19.4,6.5,11.5,18.8,4.8,9.3,21.2,305
2020-02-12,14.5,21.4,8.8,13.2,20.2,7.1,15.5,32.4,307
2020-02-13,16.1,23.0,10.5,15.1,22.7,8.8,16.2,33.1,293
2020-02-14,15.0,21.1,9.7,13.4,19.8,8.0,16.7,34.9,301
2020-02-15,14.2,21.1,8.8,12.2,19.2,6.2,16.2,34.2,309
2020-02-16,14.8,23.2,7.5,13.8,23.3,5.2,11.2,20.2,299
2020-02-17,14.4,22.1,7.3,12.8,20.6,5.0,13.5,28.8,316
2020-02-18,14.8,22.4,7.2,13.3,20.4,5.0,14.4,31.0,286
2020-02-19,16.1,22.2,8.1,13.8,19.5,6.2,25.6,46.8,128
2020-02-20,18.4,24.6,14.4,16.8,22.4,13.6,24.3,55.4,123
2020-02-21,15.6,19.7,11.4,14.7,18.3,10.1,24.7,55.4,115
2020-02-22,15.9,22.4,10.7,15.6,22.5,9.2,11.3,25.6,339
2020-02-23,16.4,23.0,11.2,16.4,24.0,10.2,9.7,24.1,319
2020-02-24,16.4,23.4,10.4,16.2,23.7,9.1,11.1,24.1,314
2020-02-25,16.8,24.4,10.6,16.5,24.7,9.4,10.8,25.2,306
2020-02-26,17.7,24.3,10.8,18.3,25.7,10.2,7.9,19.1,163
2020-02-27,17.6,24.6,11.5,18.2,26.6,10.5,8.8,21.6,118
2020-02-28,18.8,25.0,13.9,18.7,25.6,13.5,19.4,45.0,122
2020-02-29,18.0,22.8,14.9,17.6,23.3,13.2,26.6,50.0,132
2020-03-01,17.6,23.7,12.9,18.0,25.3,12.7,11.9,50.4,352
2020-03-02,17.8,23.8,12.9,18.3,25.9,12.4,8.7,18.4,300
2020-03-03,17.4,24.1,12.2,17.4,24.9,11.6,9.9,23.0,303
2020-03-04,18.8,24.5,13.7,19.3,26.0,13.9,13.3,23.8,196
2020-03-05,17.1,21.1,13.4,16.4,19.5,12.1,21.9,44.3,124
2020-03-06,15.1,16.8,13.4,13.4,15.2,11.3,29.9,60.8,132
2020-03-07,14.1,17.8,11.6,12.8,16.3,9.5,19.4,43.6,128
2020-03-08,15.5,22.1,9.4,15.2,23.3,8.0,11.2,23.8,346
2020-03-09,15.0,22.0,10.1,13.7,20.7,8.8,16.1,34.2,309
2020-03-10,15.5,22.5,8.3,14.8,23.5,6.8,10.6,15.8,316
2020-03-11,15.3,19.2,10.1,14.2,18.6,8.5,22.3,46.4,112
2020-03-12,16.8,21.8,12.6,16.0,21.9,12.6,22.4,50.0,137
2020-03-13,15.8,22.5,12.4,15.0,22.3,10.5,18.4,38.9,95
2020-03-14,13.5,18.0,9.9,13.1,17.9,9.2,12.6,29.5,99
2020-03-15,14.7,20.8,9.5,14.6,21.9,8.5,9.4,19.8,341
2020-03-16,16.6,23.1,11.1,16.4,24.2,10.1,12.1,25.9,306
2020-03-17,17.6,24.5,11.8,17.6,25.5,10.9,13.1,28.1,304
2020-03-18,18.6,24.8,12.2,19.0,26.6,11.1,13.2,30.2,306
2020-03-19,19.3,25.7,13.2,20.0,27.4,13.2,11.2,25.2,327
2020-03-20,19.7,26.6,12.9,20.6,29.4,12.6,10.8,18.7,41
2020-03-21,19.1,26.2,14.3,19.8,27.9,13.9,13.2,27.7,342
2020-03-22,19.5,26.8,12.3,19.8,27.8,11.8,12.5,27.7,315
2020-03-23,20.4,27.5,13.7,21.0,30.0,13.9,10.7,18.0,340
2020-03-24,20.2,26.6,16.0,20.9,28.3,16.5,15.7,29.5,67
2020-03-25,20.1,27.6,13.6,21.3,30.3,13.4,9.9,19.1,347
2020-03-26,20.8,26.5,14.9,21.5,27.7,14.6,15.2,31.0,300
2020-03-27,19.1,23.0,16.6,19.7,22.8,17.3,21.7,48.2,184
2020-03-28,19.4,25.1,15.2,20.0,26.3,15.7,12.4,26.6,7
2020-03-29,19.5,26.2,14.1,19.5,26.2,14.1,15.8,33.5,316
2020-03-30,19.0,26.4,12.6,18.8,26.6,11.8,15.0,31.7,311
2020-03-31,19.5,26.0,14.1,19.4,26.2,14.1,24.2,44.3,0
2020-04-01,21.1,28.1,14.4,21.5,30.0,14.3,11.2,24.8,338
2020-04-02,20.3,27.3,14.9,19.7,26.5,13.6,15.7,37.1,318
2020-04-03,19.7,27.5,12.8,18.9,26.9,11.7,13.7,31.0,314
2020-04-04,21.0,28.7,13.0,21.0,29.2,12.2,12.2,27.7,325
2020-04-05,22.2,28.8,14.9,23.2,31.8,15.4,9.6,23.8,84
2020-04-06,22.5,30.6,15.4,22.5,31.1,15.8,19.9,41.4,316
2020-04-07,21.4,29.5,15.6,21.2,30.2,15.5,17.6,33.5,320
2020-04-08,21.4,28.8,15.1,21.5,29.8,15.0,11.5,24.5,309
2020-04-09,22.8,31.0,15.9,22.9,31.3,16.1,10.4,25.9,322
2020-04-10,24.5,32.7,17.9,24.5,32.9,17.6,13.2,29.2,353
2020-04-11,25.4,32.9,18.0,25.8,34.1,18.2,13.1,28.4,318
2020-04-12,25.8,33.7,18.2,26.1,34.3,18.9,12.5,29.2,315
2020-04-13,26.9,35.0,19.4,27.9,36.0,19.9,15.5,32.4,321
2020-04-14,28.2,36.8,19.8,29.3,38.5,21.5,13.5,37.1,119
2020-04-15,28.9,35.5,22.7,29.0,36.0,22.9,22.7,47.2,113
2020-04-16,27.9,35.6,20.3,28.1,36.4,21.1,11.8,28.1,311
2020-04-17,25.3,30.0,21.3,25.0,29.6,21.4,19.6,35.3,21
2020-04-18,23.9,31.0,17.4,24.5,33.2,16.9,16.6,37.4,359
2020-04-19,24.8,32.0,18.2,25.1,32.9,18.9,13.5,31.0,326
2020-04-20,22.8,30.4,17.1,23.2,31.9,18.0,18.1,34.9,4
2020-04-21,23.5,30.8,16.2,23.8,31.4,16.8,17.4,35.6,333
2020-04-22,25.0,32.0,17.1,25.3,32.7,17.5,11.6,27.7,322
2020-04-23,26.9,34.1,19.9,27.0,35.1,21.0,14.2,27.4,348
2020-04-24,27.5,34.5,18.5,27.6,36.3,18.4,11.0,22.0,42
2020-04-25,27.1,34.8,20.1,27.8,36.1,20.3,10.9,26.6,359
2020-04-26,25.8,32.2,20.4,26.9,34.0,21.9,18.0,41.0,112
2020-04-27,22.9,27.7,19.5,24.5,29.8,21.8,20.0,43.6,102
2020-04-28,24.6,30.1,18.5,26.2,33.9,20.0,12.6,26.3,53
2020-04-29,26.4,33.0,19.6,28.7,37.1,21.1,8.9,19.8,332
2020-04-30,26.9,33.2,21.2,29.4,37.4,23.2,14.1,31.3,90
2020-05-01,28.3,35.8,19.9,30.6,38.9,21.6,9.1,23.0,56
2020-05-02,27.4,33.9,22.6,29.3,36.4,24.3,21.4,41.0,115
2020-05-03,26.8,33.5,22.4,29.3,36.5,24.1,17.7,48.6,101
2020-05-04,26.1,32.5,20.3,28.7,35.0,23.3,9.8,25.9,359
2020-05-05,27.2,33.8,20.6,27.5,34.5,22.7,18.3,38.9,337
2020-05-06,25.0,33.2,19.9,25.8,36.3,19.4,21.3,50.8,83
2020-05-07,26.3,34.1,17.6,27.0,35.9,18.3,12.4,27.0,49
2020-05-08,28.7,36.1,21.0,29.0,36.7,21.2,11.2,32.4,357
2020-05-09,28.7,37.2,21.5,29.7,39.7,22.0,10.5,27.4,117
2020-05-10,28.1,37.3,21.5,29.3,39.2,22.7,25.8,50.4,91
2020-05-11,27.9,35.1,22.5,28.9,35.7,23.8,28.6,53.6,129
2020-05-12,28.3,35.2,21.6,30.6,39.5,24.1,11.9,27.7,83
2020-05-13,28.2,33.9,23.7,30.6,37.4,26.4,14.6,30.2,4
2020-05-14,27.8,33.5,21.9,29.6,35.7,24.1,20.2,38.5,8
2020-05-15,28.4,35.3,21.9,28.7,36.1,22.2,16.8,33.8,316
2020-05-16,28.6,36.5,21.2,29.4,37.2,22.1,14.0,30.6,318
2020-05-17,28.9,36.8,20.2,29.0,36.6,20.9,12.5,28.4,319
2020-05-18,29.3,36.9,20.5,28.0,36.4,20.5,19.2,40.0,355
2020-05-19,28.7,36.0,20.8,27.3,35.5,19.5,20.3,42.1,344
2020-05-20,28.7,37.0,19.9,27.7,35.8,19.4,15.6,33.5,318
2020-05-21,29.8,39.0,20.8,28.9,37.4,20.4,17.6,37.8,318
2020-05-22,32.0,40.3,23.5,32.6,42.1,22.8,11.8,15.5,12
2020-05-23,32.7,40.9,24.5,32.4,41.5,24.1,17.6,38.5,94
2020-05-24,32.6,40.3,24.0,32.6,40.6,24.3,15.0,32.0,342
2020-05-25,33.3,41.0,24.8,33.6,41.0,25.4,15.5,37.4,329
2020-05-26,34.7,42.3,25.0,34.7,43.2,25.6,19.3,45.0,349
2020-05-27,33.7,41.7,24.0,33.9,43.3,24.2,17.0,37.4,56
2020-05-28,32.0,38.6,27.5,32.4,39.3,26.9,27.5,56.2,121
2020-05-29,29.1,34.5,25.4,30.4,35.2,27.6,23.6,50.0,127
2020-05-30,27.0,32.8,22.8,29.5,34.9,25.9,16.9,36.0,125
2020-05-31,25.2,30.5,21.3,28.0,34.1,24.0,12.5,31.3,119
2020-06-01,26.3,32.0,20.9,29.3,35.9,22.6,13.5,24.5,59
2020-06-02,27.8,33.8,21.3,30.8,37.4,24.6,8.9,18.7,39
2020-06-03,28.7,34.5,23.1,31.5,38.5,25.8,11.2,22.0,330
2020-06-04,29.7,35.2,22.6,32.0,39.2,25.5,13.3,30.6,90
2020-06-05,28.3,33.8,23.0,31.4,37.9,26.3,12.7,24.5,111
2020-06-06,27.5,32.2,23.9,30.6,36.8,26.2,12.6,25.9,90
2020-06-07,27.9,33.3,23.7,31.3,37.9,26.4,10.1,24.5,27
2020-06-08,29.3,35.5,22.8,32.9,40.2,26.4,8.3,17.3,21
2020-06-09,30.9,37.7,24.1,34.7,41.9,28.1,13.1,29.5,356
2020-06-10,31.6,37.8,25.5,35.8,42.1,30.0,12.9,35.3,318
2020-06-11,31.8,37.7,25.4,36.3,43.3,30.1,9.6,22.7,57
2020-06-12,31.9,37.8,26.0,35.8,43.5,30.0,12.5,26.3,75
2020-06-13,31.5,36.9,25.8,35.8,42.2,29.1,12.0,25.9,113
2020-06-14,32.0,38.0,25.5,36.1,41.8,30.2,13.2,31.3,330
2020-06-15,32.6,39.6,25.0,35.9,42.4,28.9,13.8,28.8,345
2020-06-16,32.6,39.5,26.5,36.1,44.4,28.7,16.1,32.8,101
2020-06-17,33.0,39.7,28.0,36.7,45.3,30.1,17.8,36.0,128
2020-06-18,33.7,40.2,28.5,37.8,44.7,32.4,13.6,29.5,101
2020-06-19,33.2,39.0,28.9,37.5,45.1,32.4,18.1,34.6,116
2020-06-20,33.2,38.3,28.5,37.3,42.1,31.8,14.7,34.6,147
2020-06-21,32.4,38.6,27.8,36.8,43.7,31.6,14.3,29.9,138
2020-06-22,30.8,36.3,25.1,35.6,42.4,29.0,14.8,29.2,121
2020-06-23,32.3,36.8,28.1,36.7,42.1,32.1,14.9,32.4,133
2020-06-24,31.3,35.5,27.4,36.2,41.3,32.0,13.1,32.0,115
2020-06-25,29.8,33.8,26.8,35.3,39.0,33.1,10.5,24.8,351
2020-06-26,30.3,35.2,24.8,35.6,40.6,30.3,12.9,28.4,290
2020-06-27,32.3,37.5,26.9,38.4,43.5,32.6,10.8,25.9,303
2020-06-28,33.2,38.8,27.5,39.4,45.5,33.9,7.9,25.2,34
2020-06-29,32.4,37.5,29.1,38.8,44.5,34.9,9.0,29.2,111
2020-06-30,31.3,35.7,27.0,36.7,42.7,30.7,15.4,31.7,114
2020-07-01,32.1,36.3,28.2,37.6,43.3,32.8,12.2,27.4,105
2020-07-02,33.5,39.0,28.1,39.3,44.0,34.4,13.5,29.5,69
2020-07-03,34.2,40.2,29.7,40.0,46.9,35.0,15.6,35.6,123
2020-07-04,32.7,38.7,27.6,37.4,44.5,32.0,19.0,37.1,129
2020-07-05,28.4,33.7,24.8,33.0,38.9,29.1,17.3,32.8,117
2020-07-06,30.0,35.0,25.4,35.0,40.2,29.6,11.0,20.9,68
2020-07-07,30.7,35.7,27.0,35.4,41.4,32.1,18.3,39.6,127
2020-07-08,27.7,30.5,25.0,32.3,35.3,29.0,24.0,46.8,88
2020-07-09,28.8,33.2,24.8,35.2,40.6,29.7,11.5,21.2,144
2020-07-10,30.9,35.0,26.5,38.0,42.4,33.1,11.0,22.3,17
2020-07-11,29.4,33.9,24.8,35.7,41.6,29.8,10.6,24.5,142
2020-07-12,28.5,33.2,24.5,34.7,41.9,29.3,11.3,25.2,150
2020-07-13,29.0,33.5,24.0,34.8,39.9,29.1,10.0,21.6,316
2020-07-14,30.2,34.8,25.5,36.9,42.7,31.3,7.6,18.0,101
2020-07-15,30.2,33.9,27.4,36.1,41.4,32.2,16.1,34.6,117
2020-07-16,30.0,33.7,26.8,35.7,40.0,31.4,14.5,32.8,113
2020-07-17,30.0,33.5,27.6,36.4,41.3,33.4,10.7,25.2,100
2020-07-18,30.3,33.8,27.6,37.2,42.0,33.3,10.4,24.5,106
2020-07-19,30.1,34.5,27.2,37.0,41.7,32.9,9.5,23.4,268
2020-07-20,29.5,33.2,26.6,36.0,40.8,33.2,9.7,27.4,176
2020-07-21,25.2,26.5,23.8,30.0,31.4,28.5,14.7,35.3,138
2020-07-22,25.9,29.9,23.1,31.3,36.2,27.9,6.9,18.0,137
2020-07-23,28.1,32.2,23.4,34.0,38.6,28.1,6.2,25.6,283
2020-07-24,29.1,32.8,26.0,34.6,38.7,30.7,12.3,26.3,120
2020-07-25,28.9,31.8,26.5,34.3,37.4,31.3,14.0,28.1,127
2020-07-26,29.5,33.3,26.0,35.9,41.1,31.7,10.6,23.4,107
2020-07-27,30.3,34.0,26.6,37.3,41.2,33.3,7.8,24.8,282
2020-07-28,30.8,35.5,27.4,37.9,43.8,34.2,10.9,31.0,87
2020-07-29,30.3,35.6,27.5,36.4,43.7,32.3,19.1,37.4,116
2020-07-30,27.4,31.5,24.9,32.4,37.8,29.4,16.4,35.6,117
2020-07-31,28.8,33.2,25.0,35.0,40.4,29.7,10.4,21.2,108
2020-08-01,29.0,32.7,26.5,35.9,40.7,32.7,8.9,23.0,123
2020-08-02,29.4,34.0,26.0,36.3,41.4,31.8,12.0,31.0,302
2020-08-03,30.5,35.1,27.1,37.7,43.6,33.8,8.4,33.8,96
2020-08-04,30.8,35.6,27.5,38.3,45.1,33.0,12.8,22.7,92
2020-08-05,30.7,35.6,26.5,38.0,43.5,33.3,9.8,22.0,91
2020-08-06,30.8,34.7,27.8,37.2,40.8,35.0,16.4,32.8,97
2020-08-07,30.3,33.2,28.1,35.7,38.9,33.3,18.2,47.2,117
2020-08-08,30.8,34.8,27.2,38.0,42.8,34.0,6.9,16.2,352
2020-08-09,29.9,33.7,27.4,37.4,42.3,33.4,12.3,25.9,116
2020-08-10,28.7,32.0,26.3,35.8,40.6,32.5,8.9,22.0,130
2020-08-11,28.6,31.6,25.9,35.7,39.3,32.0,9.0,22.7,131
2020-08-12,29.4,32.9,26.5,36.7,41.1,33.0,12.0,33.1,142
2020-08-13,27.9,31.2,25.5,33.2,36.5,31.0,21.1,40.7,118
2020-08-14,28.6,32.2,26.0,34.1,38.8,30.9,15.4,32.8,107
2020-08-15,29.5,33.2,26.0,36.0,40.3,32.2,10.8,24.5,112
2020-08-16,29.4,32.8,26.5,36.0,40.3,32.5,11.6,24.1,120
2020-08-17,29.4,32.8,27.0,36.1,40.6,33.4,14.1,28.4,129
2020-08-18,29.5,33.1,26.1,36.5,41.2,31.4,15.0,41.4,121
2020-08-19,28.3,32.0,25.2,34.7,39.1,30.7,14.8,27.0,147
2020-08-20,27.2,30.2,24.5,31.5,33.9,29.4,21.7,46.1,127
2020-08-21,26.1,28.5,24.7,30.8,34.3,28.9,15.3,28.4,115
2020-08-22,28.1,32.3,24.2,34.0,39.9,29.0,8.0,20.5,147
2020-08-23,28.4,31.9,25.5,34.4,38.8,30.5,8.8,22.7,113
2020-08-24,28.8,32.0,26.3,34.2,37.8,31.4,15.3,31.7,120
2020-08-25,28.7,32.3,26.4,34.2,38.6,31.4,13.2,29.9,125
2020-08-26,28.2,31.3,26.0,34.3,38.4,31.6,13.0,30.6,138
2020-08-27,28.5,31.5,26.0,34.9,38.3,32.1,6.9,21.2,154
2020-08-28,27.8,31.4,25.1,34.4,38.9,31.2,5.9,20.2,155
2020-08-29,28.1,31.9,24.6,34.6,39.0,30.6,5.1,13.7,109
2020-08-30,28.2,31.4,25.1,33.9,37.0,31.4,15.9,32.8,115
2020-08-31,28.3,30.9,26.2,32.3,36.3,29.4,21.9,55.4,128
2020-09-01,28.2,31.4,25.4,32.9,35.7,29.9,18.2,36.7,136
2020-09-02,28.7,32.2,25.5,34.5,38.0,30.9,12.9,28.4,138
2020-09-03,28.0,30.6,26.0,33.9,36.5,32.0,15.1,35.3,116
2020-09-04,28.2,31.7,25.4,34.5,39.1,31.3,11.2,36.4,113
2020-09-05,27.7,31.6,24.9,34.2,39.3,31.0,9.0,26.3,280
2020-09-06,27.9,31.4,25.1,34.6,39.3,30.9,7.2,16.9,293
2020-09-07,28.3,32.1,24.7,34.3,39.0,30.3,6.6,20.9,303
2020-09-08,28.7,33.1,24.1,34.8,40.2,29.0,8.9,20.2,306
2020-09-09,29.1,33.9,24.5,35.2,40.8,30.1,9.7,20.5,299
2020-09-10,29.2,33.5,24.5,35.0,40.0,29.5,10.4,24.1,296
2020-09-11,29.6,34.5,25.5,35.6,41.5,31.4,8.9,23.0,66
2020-09-12,29.3,34.2,23.9,35.1,41.1,28.7,7.6,17.3,82
2020-09-13,29.5,34.5,24.8,35.0,40.6,30.1,7.7,16.6,43
2020-09-14,29.0,34.3,23.9,34.2,40.8,28.9,8.0,15.5,247
